tweet,sarcasm,sentiment,dialect
  اخس مشغلين اغنيه جستن بيبر,FALSE,NEG,egypt
  ده في راي من اعظم الممثلين الي انجبتهم بريطانيا شيء فظيع في التقمص والتمثيل,FALSE,POS,egypt
 والله ثم الله لاجيبك على وجهك لو انك في قلعة وادرين في لبنان او فلسطين جايبك جايبك و بعدها بعلقك و ادخل سيم مجمر في مكوتك يالكلب,TRUE,NEG,levant
  الممثل الامريكي روبرت دى نيرويصف المرشح للرآسة دونالد ترامب إنه شخص خنزير وكلب كارثة وأريد أن ألكم وجهه ,TRUE,NEG,msa
أخر خاطر قبل النوم اكبر جريمة في حق الثورة وحق مصر هو ان نحرم انفسنا من الفرصة الحقيقية التي دفع شهداء الثورة بأرواحهم من اجلهاو مازالوا,FALSE,NEG,msa
العصابة الموجودة في سجن طرة لا يزال لها رجالها وأموالها خارج السجن وتدير عملية الانف,FALSE,NEG,msa
 اكيد لا بس مابدنا البلد يتدمر كونه امير داعش الاصيل واكيد يروضهم,FALSE,NEU,levant
بوتين و ترامب مختلفان بشأن دور كوبا في عهد كاستروصحيفةالخليج ,FALSE,NEU,msa
قطرالخيريةتزداد معاناة النازحين السوريين بحلول الشتاء حيث يجتمع عليهم البرد والجوعساهم برسالة  لـ بقي ,FALSE,NEG,gulf
نرفض تقييد حق الاعتصام وإعطاء سلطات مطلقة للأمن في منع التظاهر والمبالغة في العقوبات وتوسيع حرم منع التظاهر لا للقانون بصيغته الراهنة,FALSE,NEU,msa
اعتراف انهرده كان يوم عالمى وكله بان على حقيقته,FALSE,POS,egypt
 شٍبِګةّ أّخَبِأّر أّلَضّأّحٌيِّةّ   لافروف الولاياتالمتحدة والناتو يؤججان حدة التوتر في العلاقات ,FALSE,NEU,msa
 اهل الكفر والزندقة في خندق واحد لقتال المسلمينمسيرة البراءة من المشركين ولا ادري هل بوتن مسلم ؟بوتينروحاني,TRUE,NEG,egypt
احنا العرب ما فينا خير لبعض يعني السعودية زيها زي المانيا ٣نقاط ومع هيك بنحب المانيا وبنكره السعودية,FALSE,NEG,msa
      ـ      ,FALSE,POS,egypt
" عاجل القضاء الإداري يقرر وقف الانتخابات البرلمانية، وتحيل القانون إلي المحكمة الدستورية",FALSE,NEU,egypt
بعد خطوبتهما   المغني الأميركي ريكي مارتن يعلن عن نيته الزواج من شريكه الفنان المولود في سوريا جوان يوسف  مثلييالجنس,FALSE,NEU,msa
اغنية بيونسيه     ترفع الأدرينالين بشكل غير طبيعي  ,FALSE,POS,msa
علي الحكومة إتخاذ العديد من الإجراءات وبسرعة  وبلاها جمع موافقات وأختام وبلا بلا بلا بلا  البلد في حالة حــرب يا أوساخ طهروا الإعلام م الإرهابيين إللي في صورة إعلاميين وضيوفهم إللي بينشروا الإرهاب مع الإعلانات طهروا الفضائيات طهروا المؤسسات روحي إستحمي ياحكومة  ,TRUE,NEG,msa
تصويت مصروالاردن يشتري غاز من اسرائيل رغم الدعم السعودي والقطريطقتين بالراس توجع ياعربقلت لكم الخطا بالاداره ,TRUE,NEG,egypt
رئيس حزب النور الوهابي ظهر على الجزيرة وظل يلعن في وثيقة السلمي عندما قال له المذيع ان المجلس العسكري المسئول الاول عن الوثيقة رفض التعليق,FALSE,NEG,msa
مستشفىالجلاءرغم كل ما حدث و يحدث و سيحدث ستظل بنغازي صمام آمان الوطن و لابدمنليبياوإنطالالنضال بسواعد أبطال شجعان و عقول نيرة,FALSE,NEU,msa
"و للعلم، لحد اللحظة دي ولحد ما الحكم يتنفذ، بدل العدوى للأطباء ١٩ جنيه وطبعا للقضاة ٣٠٠٠ جنيه   مش موجودة في أي بقعة على الأرض",FALSE,NEG,egypt
الجيش واللجان الشعبية يكسرون زحفاً لمنافقي العدوان على منفذ البقع وسقوط عشرات القتلى والجرحى بصفوفهماليمن  ,FALSE,NEU,msa
بنغازيالبيضاءاجتماع مصالحة وتوافق بين قوتان عكسيتان منذ لحظات ونجحت المصالحةبارك الله في الأشخاص الذين وُفِّقُوا بين المتخاصمين ,FALSE,POS,msa
" للتذكير فقط اذا ركبتي معي تذكري انا ماني سواق على كفالتك ،،ترا عادي جداً انزلك عند اقرب رصيف اوبركريم",FALSE,NEG,gulf
  بيب  ميسي أفضل لاعب في تاريخ دوري الأبطال و لا يوجد من هو أفضل منه و يلوموني فيك  ,FALSE,POS,msa
أهالي الشهيد صادق عبدالله الجريزع يؤكدون على حقهم في القصاص        فيروز,FALSE,NEU,msa
 يا بيونسيه,FALSE,NEU,egypt
افضلطقملروجرفيدرر                                  جميع الاطقم على المايسترو فخامه ولاكن ناخذ بعضا منها ,FALSE,POS,msa
الانقلاب افسد زيت التموين والوزير أبو زيت أفسد الرياضة,FALSE,NEG,msa
روسيا تستأنف غاراتها المكثفة على حلب الطائرات الروسية تستأنف غاراتها الجوية على مدينة حلب فيما وصف بأنه أعن ,FALSE,NEU,msa
  التغطيةمستمرة هيلاري كلينتون تسرق شعار حملة الأنتخابية للرئيس السوري بشار اسد سوا يا حيف ,TRUE,NEG,msa
الحملة الشعبية لمكافحة الأفْورَة,TRUE,NEG,egypt
القدسشرطة الاحتلال تعتقل ٣٠ مشتبها من مناطق شتى في البلاد للاتجار بالمخدرات,FALSE,NEU,msa
هالبشر غريبين أو خبثاءكانوا يطالبون جبهة النصرة بالانفصال عن القاعدةعندما انفصلت وأكدت أنها لا تتبع اي جهة وغيرت إسمها مازالوا يشككون فيها,FALSE,NEG,levant
ايش تتوقع يعني اجر عمرة او حج او مثلاً استهزاء صريح يجهله الدلخ الرويبضة  اللهـمإجعـلالقـرآنربيـعقلوبـنا,FALSE,NEG,msa
  سوريا الجيش السوري الحر يسيطر على قرى براغيدة والشيخ ريح والبل وجارز بريف حلب الشمالي بعد معارك مع تنظيم داعش,FALSE,NEU,egypt
"  ثم انك ليه قررت اني باشبههم بالجزم، في كوتشيات في التويت برضو ولا انت عنصري وبتحب دونالد ترامب وحمدين صباحي؟",TRUE,NEG,egypt
كتب احد السوريين الجيش امتص دمنا اربعين عاما ثم قتلنا نحن فى مصر عانينا نفس المأساة ولكن لستين عاما,FALSE,NEG,msa
بعد ما الأردنين اتطمنوا انه قصه السيتي مول بسيطه و ما في حدا متضرر شوفو هسا التخويثات والتعليقات التايملاينالأردني  ,FALSE,NEU,msa
الشده والحزم والعقاب يسعى الاعلام الغربي والعلماني لمسحها من قواميس التربيه ليخرج أجيال ضعيفه أنانيهوقد حزم وعاقب وشدد الانبياء تربويات,FALSE,NEG,msa
اكثر حاجه تستنفز في بعد نشوف صفحه للخوارج في بنغازي ونشوف تعليقات نلقي واحد من غريان ولا صبراته ومصراته يقوللهم ,FALSE,NEU,levant
إسرائيل توقف مخططات البناء الفلسطينية بالقدساسرائيل فلسطين الاحتلال السبيل ,FALSE,NEU,msa
جديد غوغل جزيئات نانو لتشخيص أمراض السرطان ,FALSE,NEU,msa
 للتوضيح تماما كما سجلت رفضي في اجتماع سد النهضة لغياب الشفافية في مسألة سيناء وفي كلمة علنية فخرج البعض مدعيا شكري على الشفافية في سيناء,FALSE,NEU,msa
 الروائي والكاتب طالب الرفاعي و الأستاذ علاء جابر من ضمن حضور اليوم الرابع في بوث مبادرةالجليس ,FALSE,NEU,msa
و الكائن الهلامي المعرض اللي كان مقوم الدنيا على حكومة هشامقنديل و ساكت على حكومة محلب رمز الحزب الوطني حراميةالدعم,TRUE,NEG,egypt
  طفل أمريكي يكتب رسالة للرئيس أوباما ليسمح للطفل السوري عمران بدخول أمريكا ليعيش مع أسرته ويتخذه أخاًسوريا ,FALSE,POS,msa
كتاب همزة بلا أخطاءلعواطف العلوي  تجدونه في جناح مداركمعرضالكويتالدوليللكتاب ,FALSE,NEU,msa
لو لابسين اليشماغ والعقال العربي ويدعمونة اهلنا في الخليجكان قامت قيامة الغرب الصهاينةالمجتمعالدوليالمنافق ,TRUE,NEG,egypt
أقول للشتامين مشكلتكم ليست مع الكتاب والإعلاميين بل مع جيل ثائر خذلتموه وخنتموه ثم أصبحتم تحملون دمهوأختم كلامي بقول المرشد ماذنب النباتات؟,TRUE,NEG,msa
مؤسسة صينية تفرض ضمانات مخلة بالأدب على الفتيات للحصول على قرضالصين ,FALSE,NEG,msa
أبل أكبر المستفيدين من مشكلات شركات التكنوجيا ,FALSE,NEU,msa
يفضح كذب قناة الجزيرة ويكشف تمثيل الاخوان دور الموتى,FALSE,NEG,msa
سلسلة لقاءات الحريري في بيت الوسط  ,FALSE,NEU,msa
نحنا بلد وشعب فريدين من نوعنا عادي تعطل جلسات انتخاب رئيس جمهورية وتضل مصرّ إنو إنتا أو لا أحد   فاهميناغلط,FALSE,NEG,egypt
من احتفالات المولد النبوي الشريف,FALSE,NEU,msa
يا خسارة اللي بنرفعه ونعلي فيه,FALSE,NEG,egypt
والله من شين النفس فيني اليوم اعتراف,FALSE,NEU,levant
اون تى في تجبر ضيوفها على قول ما تريد والمذيعة ترفع ورقة امام الضيف ليقرأ منها اعلام العار,FALSE,NEG,msa
على ما يبدو المنازل ستصبح ذكية هي الأخرى وهذا ما تقدمه لك غوغل لتحصل على هذه الميزة الحديثةأخبارتكنولوجيا,FALSE,NEU,msa
يحرم علينا شربك يا جوزه روحى و انتى طالقه ملكيش عوزه  محمدمحسن,FALSE,POS,egypt
ازاي البرادعي يقول ان الهولوكوست مأساة انسانية و ان بوذا ممكن يكون نبي و ان السلفيين متطرفين و يطالب بعودة اليهودايه؟ده عصام العريان؟,TRUE,NEG,egypt
"مستوطنة ألونشيفوت هي مستوطنة إسرائيلية تقع جنوب غرب القدس، أنشئت في يونيو  في قلب تجمع عتصيون ",FALSE,NEU,msa
عائدات بوكيمون جو مليوني دولار يومياً  ,FALSE,NEU,msa
كان في حكمة حلوة بتقول لا تقض وقتا ممتعا معي إذا كنت سترحل عجبتني عايزة اشيرها المشكلة اني هنشرها لمين ؟ محدش معايا اساسا   القدر,FALSE,NEG,egypt
إصرار الشعب التونسي على الوصول إلى الكيلومتر الأخير ثورة أخرى في حد ذاته وأهم درس من بين دروس كثيرة ,FALSE,POS,msa
القزاز أخيراً الرئيس المصري القادم قد وصل  احمدشفيق الرئيس السيسي,FALSE,POS,msa
عبدالفتاحالسيسي  يهني باختيار جوتيريس سكرتير عام ل الأممالمتحدة ,FALSE,POS,msa
  الهييه احسهم مرا متأثريين  بفلم هاري بوتر  الهييهرادعلكلاعداالوطن,FALSE,NEG,gulf
  اذا تذكرت انك بتداوم لين ٢٠ رمضان  ,FALSE,NEU,msa
"صالحذياببببالمطيريإصنع حياتك اللي تحس إنها حياه فعلاً، حياة تحسسك إنك عايش برغبتك وأحاسيسك، عِش من جوا قبل لا تعيش من برا",FALSE,POS,msa
حلبتبادكل ما تفعله ايران للوصول للسعوديه تملك خلايا في الشرقية و القطيف كبيره جداً دمرت سوريا و العراق و الآن اليمن حاصرونا بكل اتجاهه,FALSE,NEG,msa
 الموضوع حيتلم في الاخر والسعودية حتفهم ان مفيش حد حيقف جمبهاا وقت الشدة غير مصر انماا موقفناا من سوريا مش حيتغير,FALSE,NEU,egypt
محتاجة حد يخاف عليا مش أبقى خايفه معاهإليسا,FALSE,NEU,egypt
اوزيل  ان لم انتقل الى ريال مدريد ساجدد هقدي مدى الحياة مع الارسنال ,FALSE,NEU,msa
جبرانتويني لن انسى يوم اتصلت بك لاعلمك عن توقيع كتابي اسرار فصائح البيئة سوزانبرباري كيف كنت متحمسا لقضايا ,FALSE,NEU,msa
ترامب يفتتح سياسته الخارجية بتعيين سفير جديد لـواشنطن في اليمن ,FALSE,NEU,msa
حفلات نهاية السنه كانت فقرتي المفضلة لاكن الحين خط الحضور ماش ومافي شي مبهر غير بتس,FALSE,NEG,gulf
متي تتيقن جميع الفصائل السوريةان المجتمع الدولي الصليبي وبعض الدول العربيةضدهم وضد ثورتهم وان ينطلقوا من هذا المبدأ لتحرير ارضهم ونبذ الفرقة,FALSE,NEG,msa
تراجع الأسهم الصينية مع قلق المستثمرين من فرض قيود محتملة على التداولالأسهم الصين ,FALSE,NEU,msa
"الغدالمشرقالجيش الوطني يؤكد  أن ميليشيا الحوثي والمخلوع الانقلابية، خرقت الهدنة منذ يومها الأولاليمنالأممالمتحدة",FALSE,NEG,levant
أدعو المجتمع السكندري لإعادة أكشاك النبي دانيال وحماية بائعيه وعدم التفريط في تراث اسكندرية من أجل محافظ مصاب بالحول الفكري وخلل الأولويات,TRUE,NEG,msa
قرار رئيس الجمهورية بعودة البرلمان للانعقاد صحيح و التنفيذ الصحيح لحكم المحكمة الدستورية يكون في الإنتخابات القادمة,FALSE,POS,msa
تحميل كتاب الإسلام ما هو؟ لمصطفى محمود من هذا الرابط  ,FALSE,NEU,msa
أنا مابين صُوتك وصُورتكألقى روحي,FALSE,POS,msa
يلعنه حتى والجوده زق طالع ملك جمال ,TRUE,NEG,msa
الهنود بوليوود اكبر انتاج افلام بالعالم والعرب على اعمالهم الخايسه يستهزئون فيهم   سيلفي,TRUE,NEG,gulf
هتحبكلو صحتها من النوم علشان تقولها بحبك ,FALSE,POS,egypt
صباح الخير يجماعه الله يحرق الكليه,TRUE,NEG,msa
انفجار سيارة مفخخة يوقع قتلى وجرحى في بنغازي الليبيةالرابط البديل,FALSE,NEG,msa
أحسن حاجة في أغنية السكةشمال هيا ايه ايه ايه ايه  اللي أمير بيقولها قبل ما بيغني علي طول ,FALSE,POS,egypt
يريدون أن يطفؤا نورالله بأفواههم ويأبي الله إلاإن يتم نورهولوكره الكافرونهذاهويقيناً باللهستبقيحلبازيحواالسيسىوبشار,FALSE,POS,msa
 هيلارى كلنتون شنبهي سبب فوز زوجها بيل بالرئاسة الامريكيهالانتخابات حاليا صراع الجهل والثقافهلكنها كلاهما نتن,TRUE,NEG,msa
تعريص برهامي ووساخة حزبه والدعوة السفهية بدأوا من يوم ما دعموا أبوالفتوح مش حاجة مستجدة ,FALSE,NEG,egypt
"  الثاني أن سقوط الأسد سيفتح الباب أمام الإخوان ليكونوا طرفا في حكم سوريا الأمر الذي قد يعطي دفعة لإخوان مصر، ويشكل ضغطا على ا",FALSE,NEU,msa
إمسك فلول ,FALSE,NEU,msa
كانوا رجال مرسىرئيسى كانوارجال الشعبيردتحيةالرئيس أناحازم سنحياكراما,FALSE,POS,msa
ارتفاع في سعر صرف دولار السوق السوداء,FALSE,NEU,msa
جوائز والقاب نادين نسيب نجيم تستحقي كل جائزه وكل لقب وتستاهلي الاكثر و اتمنى لك التوفيق بأعمالك الجايه ,FALSE,POS,egypt
المعارضة تسترجع مواقع في حلب والمعارك تتواصلالسعودية سوريا ,FALSE,NEG,msa
المساء   اللي بدونك يا حبيبي كنه حاجةٍ لا أقدر أوصفها و توجع جداً,FALSE,NEG,egypt
"  لا فرق بين بشار و السيسي إلا أن أحرار مصر أُبيدوا بسرعة وخُدعت الأكثرية،أما السوريون فيعرفون الجزار فصبروا رغم فظاعة الإرها",FALSE,NEU,msa
تعرف على موعد عودة أحمد الشيخ للملاعب  ,FALSE,NEU,msa
انقلاب لصوصي دموى هل يمكن ان يحالف التوفيق بلدا يديره انقلاب؟ وبكره تشوفو مصر,TRUE,NEG,egypt
تامر أمين  أماني الخيـاط  لو سمحتم إبعـدوا عـن أقباط مصر  كفاية عليهم تجار الدين إياهم عندكم غير الاقباط  ناس بتعبد الشمس  والقرود و الشجر والبيــض  هم أولي بإهتمامكم هو المفروض العـرص المسئول عن ظهوركم ياخد إجراء ضـدكم  لكن نعمل إيه عـرص إبن عـرص الإعلامالفاشل  ,TRUE,NEG,msa
  مذيع يخدع المارة ويعلن أن هيلاريكلنتون انسحبت من الترشيح للرئاسة الأمريكية وأن ترامب هو الرئيس شاهد ردة فعل المارة,FALSE,NEU,msa
"  أيفون  هينزل ب  ألف جنيه ، دنا مستلف  جنيه من أتصالات ولسه مرجعتهمش  ",TRUE,NEG,egypt
"متباركين بالمولد النبوي الشريف، اعاده عليكم بالخير والبركة والسرور في كل سنة المولدالنبويالشريف",FALSE,POS,msa
و من ادخل الحوثي صنعاء ؟ و سلم كل المعسكرات لهم ؟ و جمع الشعب و اخذهم الجبهات ؟  ,TRUE,NEG,msa
"برأيي بتضلّ أفضل من تمثيل رامي عياش، بيتر سمعان وخاصة أفضل من تمثيل ليلى بن خليفة إلى الدراما درّ،إذاشي ",FALSE,POS,levant
لبـستُ ثوب الرَّجا والناس قد رقدوا  وَقمتُ أشكو إلى مولاي ما أجدُ  وقلتُ يـا أمَـلي في كلِّ نائـبةٍ  ومَن عليهِ لكـشفِ الـضُّرِّ أعتمدُ,FALSE,POS,msa
" ياخي ترا نفس سالفة ميسي مع ذا المنتخب ، وش ذنب المدرب إذا اللاعبين زلايب ؟؟؟",TRUE,NEG,gulf
لماذا نتمسك بانتخابات تحت اشراف دولي ؟ أقرأ المقال كاملا ,FALSE,NEU,msa
أنستجرام تطلق تحديثا جديدا لتطبيقها على منصة ويندوز  موبايل ,FALSE,NEU,egypt
تشوفون المشاهدات قوة تيوننن ,FALSE,NEU,msa
الشهيد بيموت مرة واحدة و المعتقل بيموت كل يوم  اللهم فك أسراهم انامشرقم,FALSE,NEG,egypt
  عندما يفوز دونالد ترامب كيف ستتأثر أمريكا والعالم ساسةبوست ,FALSE,NEU,msa
  عمايلك يا سيسي  لا تلعب مع السعودية يا عميل هيا روح صوت لروسيا براحتك ذحين ايقافامدادمصربالنفط,TRUE,NEG,egypt
كما أن المسلمين ليسوا سواسية  هنالك مسلمين يصرخون في سوريا  وهنالك مُسلمين يصرخون  هاي كيكرز   ,FALSE,NEG,msa
الشرطة الأمريكية تشتري المسدسات الروسيةسبوتنيك الولاياتالمتحدة  ,FALSE,NEU,msa
الواد لمــا يكبر ح يبقى سيسي   شوية البزازات دي  أنا عاوزها   ,TRUE,NEG,egypt
ألم يفرض علينا وزير التعليم تدريس المراحل الأولية هل سيفرض علينا تعليمهم ونحن بهذا الزي المحتشم بون حتى فتحة النقاب ولو تحت الخمار  أو يمنع علينا تغطية الوجه قبل بلوغ الطفل؟   والله,FALSE,NEG,levant
هنلف ونرجع لنفس النقطةلما تقول إن كل اللي قالوا لا ثورة مضادة يبقى ماتكلمنيش عن التفكير العلمي والمنطقيبس كده,FALSE,NEG,egypt
يطفش,FALSE,NEG,msa
  هيلاري كلنتون اذا فازت هي أول آمرأه تحكم امريكا بعد رئيس أمريكي منذ أول انتخابات للولايات المتحدة الامريكيه عام ميلادي ب,FALSE,NEU,msa
ريحوّا بال الظنون وقفلّوا باب الملامة  ,FALSE,NEG,msa
نتفق معك في ان الرجال يعرفون بالحق ولا يعرف الحق بالرجال,FALSE,NEU,msa
  أبل لـ الراي  شقة للكويتيات  وللمشمولين بقانون من باع بيته  محليات  ,FALSE,NEU,msa
استمتع أنت وعائلتك بأشهى الأصناف المختلفة بأيدي افضل الطهاة ببوفيه الكريسماس ليلة عيد الميلاد المجيد بمطعم  ,FALSE,NEU,msa
أمريكي يمارس العنصرية على عربي سائق اوبر يسبه ويشتمه عنصري ترامب أمريكاتركعوتعتذرعنتصريحاتكيري  امريكا ,TRUE,NEG,msa
شكل السعوديه واوزباكستان يبون يتأهلون لكأس العالم والارجنتين لاء اجل ميسي متخاذل هههههههههههههههههههههه استغفرالله بس الارجنتين ميسي,TRUE,NEG,egypt
  روبرت دي نيرو يدمّر دونالد ترامب في أقل من دقيقة ,FALSE,NEU,msa
"طفلة سورية تواسي أمها بطريقة لافتة   لكلمة الطفل البسيطة وقعها السَّاحر في النفس، فهم عادةً ما يهذون بكلمات ",FALSE,NEU,msa
  هجوم بطائرة بدون طيار يصيب جنديين فرنسيين بجراح خطيرة بــ العراقرابط الموقع الجديد ,FALSE,NEU,msa
محكمة الاحتلال تحكم على الأسيرة ميسون موسى بالسجن لمدة  عاماًرام الله  نادي الأسير أفاد محامي نادي ,FALSE,NEU,msa
عمرو موسي وهو يشرب كأس الخمر المعفي من الجمارك بعد ان حصل علي  مليون دولار من السعودية مكافأة  يؤكد فشل الجامعةالعربية ياعربالشراقترب,TRUE,NEG,msa
مشاهد لعمليات إغاثة المدنيين الذين نزحوا من الأحياء الشرقية لمدينة حلب إلى مناطق سيطرة الجيشالسوري في نقارين,FALSE,POS,msa
نذكّر الأخ كرستيانو لاعب ريال مدريد بمصير العقيد القذافي و نقول له اتعظ ويوز تراها مو بعيدة عنك سخـريـة ,TRUE,NEG,msa
فريدةالشوباشي لـ عمرواديب رأيي انت عارفه عايزيني أقوله تانى علشان اتحبس كليوم ,FALSE,NEG,egypt
  صور من جلسة التحضير لتصوير الأغنية المغربية الجديدة للفنان سعد رمضان مع المخرج وليد ناصيف في المغرب  ,FALSE,NEU,msa
نحن نمر بأحداث بعضها يدعو للجنون جهادك الحقيقي أن تحتفظ بقلب مشتعل و عقل بارد,FALSE,NEG,msa
أنتِ الجنة أنتِ أرض النعيم في الدنيا الفانية أمي ,FALSE,POS,msa
بعد الاسرار التى قرر الادلاء بها فى مذكراته مطلوب حماية سامى عنان من نفسه ومن ضباع النظام,FALSE,NEG,msa
القرار يدعو إلى نشر مراقبين حول مداخل حلب وداخل أحيائها الشرقية لفترة غير محددة,FALSE,NEU,msa
  الحمدلله على كل حالاللهم اجعلنا مثل الذين ذكرتهم  وجـوه يومـئذ ناعمة  لسعيها راضية في جنة عاليةقروبخواطرللدعمقر,FALSE,POS,msa
"  الكاسير ميسي لاعب رائع جدا ، وقد فاجئني كشخص انه مثال للتواضع",FALSE,POS,msa
القائد رامي عياش  اضربوا بيد من حديد يا شباب  ,FALSE,POS,msa
  انا ملاااااااااااااااااككككك ارررررجوووررررك اررررررجوووركك يارب تشوفني  ابي ايفون ٧ أهه أهه ياربي ,FALSE,POS,gulf
  أيفونالبروفيسورمسابقة على أيفون أسود مطفي جيجالمعرفة شروط المسابقهضيفني سناب شات ,FALSE,NEU,msa
الحمدلله على نعمة العافيه,FALSE,POS,msa
مارتن غاريكس و جستن بيبر يقودان الدراجات الترابية للمرة الاولى    ,FALSE,NEU,gulf
لعبة الهواتف الذكية  واللي نزلت على أجهزة ال  تتخطى لعبة  بعدد مرات التحميلجربتها ؟ ,FALSE,NEU,egypt
 صعب  ابعتي حاجة تانية وهريتويت إنما مثال الرأسمالية الفاشي ده مش معاه,TRUE,NEU,egypt
فيديو أغرب فرصة ضائعة بلقاء الهلال والأهلي  غزة فلسطين,FALSE,NEU,msa
هل الحروب الصليبية التى ارتكبت ابشع الجرائم باسم المسيحية تجعلنا نعادى كل المسيحيين في العالم أنا اعادى الأفعال السيئة ولا أعادى الديانات,FALSE,NEG,msa
 أراهن أن مجلس الحكماء في امريكا وإعلامهم اسقط دونالد ترامب وأوصل هيلاري كلنتون لسدة البيت الأبيضوبتوقيت جيد معد له مسبقاً,FALSE,NEU,msa
"كلناااالدلمانيصرنا نسافر عشان نصور، ونجتمع عشان نصور، وناكل عشان نصور وصارت الصورة أهم من اللحظة نفسها",FALSE,NEG,egypt
الزباله  غوتشي ,TRUE,NEG,msa
نقسم بالله العظيم على أن لا نعترف لحظة واحدة بالإنقلاب العسكري وأن لا نتوقف عن مقاومته و أن لا يهنئ أو يستقر حكم مصر للإنقلاب,FALSE,NEG,msa
  قال   لو أن ابن آدم هرب من رزقه كما يهرب من الموت لأدركه رزقه كما يدركه الموت الحلية لأبي نعيم الصحيحة للألباني٩٥٠,FALSE,NEU,msa
الحريري يستقبل الشيخ الجوهري في بيت الوسط,FALSE,NEU,msa
جثة فيديل كاسترو  عاما من النضال تنتهي برماد في صندوق خشبي  بعض النهايات ارتباطها بالدِّين ينهيها بشكل افضل ,TRUE,NEG,msa
ما بعرف ليش ؛ بس ما بدي تخلص حلقة الليلهأميرالليل راميعياش  بوبستار  أبوأرام  ملكالأناقة ,FALSE,POS,msa
  أردوغانالسيسيمرسيأسماء تتداولها تغريدات تعكس استمرار صناعةالاصنامبدلا من الحديث عن أسس دول نتطلع للمنقذالبعض أنهاها,TRUE,NEG,egypt
  قردوغان حليف اسرائيل يدعم تنظيم داعش في سوريا ومع ذلك لم يغضب عليه أحد ويهدده كما يفعل مع مصر التي تواجه الإرهاب بشكل عام,FALSE,NEG,msa
  المرصدالايرانيالأخبار  واقع البطالة وتانمي معدلاتها في إيران بلا حلولترجمة خاصة,FALSE,NEU,msa
  الاخواناحفادمسيلمة ما زالوا يكذبون  خبر شركة ارامكو من قبل موضوع التصويت يا كاذبون لن تستطيعوا زرع الفتن يا  صخلا,TRUE,NEG,msa
بيونسيه كنت أعلم أن زوجي تاجر مخدرات ,FALSE,NEU,msa
  اردوغان يعمل اتفاقيات مع ايران ملياراردوغان قال بيتي الثاني ايرانوزيره يقول امن واستقرار ايران من امن واستقرار تر,FALSE,NEU,msa
 عاد إذا عندك امتحان ودكتور شايب قال لك استخدم مخك  فـ حاول تداري مشاعرك المتكهربة   القدر,FALSE,NEG,msa
فات الآوان على مواجهه الظروف الطاحنة لأجلك كانت رغبتي أن أكون ملاذك الوحيد ,FALSE,NEG,msa
المعين من قبل الدنبوع خالد فاضل قائد محور تعز يضع أفراد المقاومة تحت نيران الحفافيش دون تعزيزات او تغطيةاليمن صنعاء عدن صعدة مآرب,FALSE,NEG,msa
دونالد ترامب من اكتر الناس الغبية والمجهزة اللي في التاريخ ,TRUE,NEG,egypt
  البايس مباراة كرة قدم في عاشوراء تثير غضب محافظين إيرانرابط الموقع الجديد,FALSE,NEG,msa
موسكو إرسال مراقبين دوليين إلى حلب يجب أن يتم بموافقة الحكومة السورية,FALSE,NEU,msa
اللهم صيباً نافعاً ,FALSE,POS,msa
وزارة الكهرباء في البحرين ستوفر طاقة في الكهرباء بسبب إطفاء الأنوار في الدراز الليلة عايشين في ظلام وبيعيشونهم الليلة في ظلام  ,FALSE,NEG,msa
  رئيس الفلبين يشتم باراك أوباماالإماراتبعيونعربية ,TRUE,NEG,msa
عاجل  بدء الفعالية الجوية مساءً وأمطار متوقعة وثلوج على الجبال لساعات قليلة ليلاً ,FALSE,NEU,msa
ما يقال عن صدور مذكرة تفسيرية للإعلان الدستوري ضحك على الذقون,TRUE,NEG,msa
سبحان الله؛ صار أقوى سلاح في يد أبومازن يهدد به الإسرائيليين هو رحيله ومن معه من مقالي في المصري اليوم غداً,FALSE,POS,egypt
اعرف بلادك  المغرب عين أسردون  توجد في بني ملال وهي مدينة مغربية تقع في الوسط الغربي للمملكة المغربية وسهل,FALSE,NEU,msa
 لماذا فشلت الجامعة العربية؟ ,FALSE,NEG,msa
هي دي الحياةالطموحالعزيمةالاصرارالتحديواخيرا  الحلمحمااااااااس جديد  يشعر بـالحماسة,FALSE,POS,egypt
وبإذن الله لن يكون للفكر الصفوي الضال أي تواجد في ارض مصر,FALSE,NEG,msa
الرائع توفيق المنجد  مقطع من قصة المولد النبوي الشريف  كل عام وانتم بخير   ,FALSE,POS,msa
بريطانيا تواصل إرسال مساعدات لأهالي حلب تشمل المواد الغذائية والبطانيات ومساعدات منقذة للأرواح الوقوفمعحلب ,FALSE,NEU,levant
دور الاعلام فى زمن مرسي كان اختلاق ازمات وهمية لذبحه وتحول الى اخفاء كوارث وفضائح الانقلاب والتطوع لحلها,TRUE,NEG,msa
تفعيل الترجمة دون اتصال بالإنترنت علي    ايفون ,FALSE,NEU,msa
كلناااالدلمانيتأكد أنك ناقص عقل إذا كنت تفكر أن حياتك لازمها شخص عشان تقدر تكون سعيد,FALSE,NEG,egypt
  قالها جستن بيبر احبكـ يا نظـر عيني غنااتي و احب الارض لي تمشـي عليـها ,FALSE,POS,egypt
مشاهيرودكينسجنونعدو النسوان دونالد ترامب ,TRUE,NEG,msa
  اللهم أعز الاسلام والمسلمين تكفييابوفهدنحتاجللهييه,FALSE,POS,msa
المجتمع الدولي أي دور؟,FALSE,NEU,msa
