tweet,sarcasm,sentiment,dialect
إلى أحمد الشحات البطل الشعبى الذى أحرق علم الصهاينة بعد أن دنس هواء مصر 30 عاما ارفع علمك فوق أنت مصرى يا أحمد المصرى يا أحمد العربى,FALSE,POS,egypt
8 كان حي الطبقة المتوسطة العليا في مصر و ذهب اليه الكتاب و المثقفين المصريين بحثا عن مزيج نادر يتفق مع طبيعته,FALSE,NEU,msa
مع تخفيض أسعار اوبر واخفاض سعر الغرامه أيضا يتوجب على _ تغير مده انتظار الضيف أيضا واحتساب المسافه للوصول للضيف اتحاد_اوبر_كريم,FALSE,NEU,msa
اللي قرأ كل الكتب اللي شراهم من معرض الكتاب اللي طاف يسوي رتويت معرض_الكويت_الدولي_للكتاب,FALSE,NEU,gulf
واتس اب 0500776424 7 شرك_الرافضه_في_عاشورا خواجي_جمهورك_معك مصر_لن_تركع فهد_المولد_افضل_من_ميسي5,FALSE,NEU,msa
4967 لحس تحرر جنس كس زغب سوريا مسقط فلسطين الرباط,TRUE,NEG,egypt
إيران تكمل فتح ممر إلى البحر المتوسط عبر العراق وسوريا إيران سوريا العراق العرب 9,FALSE,NEU,msa
حسب ما بعرف و كل العالم بيعرفو ان النواب الن سنة و سنتان منظر و مصاريف زيادة عالخزية و بلا معنى منقوم نحن منرجع مننتحب واحد زيادة,FALSE,NEG,msa
فيدرر سيكون في دبي نهاية العام لذلك واقعيا يمكن له ان يلعب في مبادلة خصوصا انها تنتهي 31 12 في حين ان اول مباراة ل 957,FALSE,NEU,msa
لو كل زملكاوى ه قعدو يشتمو فـ ميدو واللعيبة أنا مقدر ظرفكو ماشى وأحب أقولكو عندك 21 فريق تانى ممكن تشجعهم يا كــمك بس متشتمش الزمالك,TRUE,NEG,egypt
الناقد السينيمائى رامى العقاد مهرجان القاهرة السينيمائى الدولى38 قناة ا مهرجان_القاهرة_السينمائى,FALSE,NEU,msa
الامة_العربية أنا بقول نختصر الموضوع و نموت من الهم أو جلطة على السريع أريحلنا و أريح للكل صدقوني,TRUE,NEG,egypt
السعودية الكويت البحرين اليمن مصر سوريا هيلاري كلنتون ستنصر التاسلمات على شيخي المجدد بوتين هذه معركة اتمنى اني اشوفها كع كع كع,FALSE,NEU,gulf
يجب أن نبدأ حملة توعية لحث الناس على التصويت بكثرة لأن ذلك ف,FALSE,NEU,msa
"الأول أن سقوط الأسد يعني نهاية حكم الجيش والمؤسسة العسكرية في سوريا، وهذا يسلط الضؤ على حكم الجيش في مصر، وتبدو وكأنها الوحيد",FALSE,NEU,egypt
في حاجات بتحصل وتشوف انها ملهاش مكسب مع طبعا الاعلام اللي في اي عيل بقي صحفي واي لاعب بقي اعلامي وعنده برنامج,FALSE,NEG,egypt
اليمنية الميليشيات تنهب بطانيات النازحين في ذمار 6 التحالف_العربي_سند_اليمن جنود_التحالف_سند_لليمن,FALSE,NEG,msa
__ غوتشي,FALSE,NEU,msa
اليمن عاجل الدفاعات الجوية تعترض صاروخ بالستي في مأرب اعترضت دفاعات التحالف العربي صاروخا 9,FALSE,NEG,msa
يدفعون للممثلين مبالغ طائلة ليكونوا غير أنفسهم أو بالأحرى ليبحثوا عن أنفسهم,FALSE,NEG,msa
اعلام العار يعترف بالحقيقة ويعلنها البلد بقت ألعن من أيام مرسي فى كل حاجة هو انتم لسه شفتوا حاجة التقيل ورا,TRUE,NEG,egypt
شرطة الاحتلال تعتقل ثلاثة مقدسيين بينهم طفلان بتهمة التحريض عبر فيسبوك,FALSE,NEG,msa
ماشاءالله اليوم ذا كله امطار 6,FALSE,POS,msa
_سياسي_ بالاستجواب؟ وزير الاشغال الأمطار التي هطلت على البلاد تقدر نسبتها من 20 إلى 66 ملم وتعاملنا معها علمياً وليس عاطفياً,FALSE,NEU,msa
نتهم عصام العريان وحزب الحرية والعدالة بإحداث فتنة وقتل وإصابة مصريين,TRUE,NEG,msa
روئيتك تريح النظر سماعك يريح الاعصاب كلماتك بلسم الجروح ي نجمتي الذهبية نوال_الزغبي بحبك 0,FALSE,POS,levant
"حسام البدري كل الاحترام والتقدير لفريق المقاصة، حقق عدد نقاط كبير ومتواجد في المنافسة بقوة، واللوائح لا تسمح بعودة أحمد الشيخ في يناير",FALSE,NEU,msa
الديلى ميل ترامب ينقل سفارة واشنطن من تل أبيب إلى القدس 48 ترامب واشنطن القدس 654,FALSE,NEU,msa
مها_ناجى هدفع الضرائب بس لما ادخل مستشفى حكومى هتعالج ؟ عمرو_اديب لا هتموتى كل_يوم _,TRUE,NEG,egypt
هذه حال دمشق العروبة اليومهذه حال حرائرهاوهذا مافعله الفرس بهاتحتضن طفلها نائمة بالشارعفأين أنتم ياعرب ؟؟ سوريا,FALSE,NEG,levant
يا له من عالم مزري _ تويت_بخطك,FALSE,NEG,msa
تطبيق متوفر الآن لنظام أندرويد 83 35,FALSE,NEU,msa
"فاللهُ هُوَ الحُبْ ، وَمِنهُ الحُبْ ، وَلهُ الحُبْ",FALSE,POS,msa
95 والله ضحكتني ذكرتني ب الي طلب سجادة من امازون واخر شي طلعت كبر يده,FALSE,NEG,gulf
___ الله يعينكم على حكومتكم طلعتو من مرسي طلع لكم سيسي,FALSE,NEG,egypt
هههههههههههههههههههههه من كل الخليج بس تعرفين السعوديه مره صغيره فما فيها سكان كثار,FALSE,POS,msa
هل سنشاهد عكازتي سالم الدوسري مرة أخرى في معسكر المنتخب السعودي الهلال_السد,FALSE,POS,msa
أمير الكويت يبعث برسالة شكر الى خادم الحرمين الشريفين جريدة_الراية نحمدك_يا_ذا_العرش 5,FALSE,POS,msa
احتفال احمد الشيخ على الطريقة الانجليزية 5,FALSE,NEU,egypt
والله عيب حتى ميسي قام يطقطق علينا حد يشوف لنا حل مهدي_علي_برع انقذوا_الحلم اقاله_مهدي_علي,FALSE,NEU,egypt
الشخص الي بتحبه رح تاخد من طبعه بدون م تحس,FALSE,POS,egypt
01 __55 1 _ هذه واحده من اغرب قضايا الخلاف يقف انسان ويقول انا مسلم مسالم فيقال له لا تطبق الاسلام,FALSE,NEG,msa
مايا دياب بهديك اغنية الفنان الجزائري دي جي سنايك و جستن بيبر و عليك و علي حلاوتك,FALSE,POS,levant
المجتمع الدولي يدين الهجوم الإرهابي الذي استهدف مجندين في عدن ومركز الملك سلمان يتكفل بعلاج الجرحى الغد_المشرق,FALSE,NEU,msa
ريف_حماة الجيش_السوري يستهدف بالرشاشات الثقيلة تحركات الأرهابيين في قرية حربنفسة جنوب حماة مما أسفر عن مقتل وإصابة عدد منهم,FALSE,NEU,msa
_ ياباشمهندس دومة ايه الصايع ده الذى تطالب رئيس الجمهورية بالاعفاء عنه هل فى الدول المتقدمة يقدر أحد يتحدى القانون,TRUE,NEG,egypt
الحمدلله كده الواحد عمل اللي عليه و انتخب مش فاضل غير ان الحكومة تعمل اللي عليها و تزور,TRUE,NEG,msa
شركة فرنسية تقاضي أبل لاستخدامها لغة برمجة خاصة بها 5 415,FALSE,NEU,msa
_ عامر الكبيسي كغيرهيحلمون بالعودة للوراء من خلال اردوغان او داعش او حتى من خلال ا,FALSE,NEU,msa
_ رهبةً من وحدة الرصد بـ وصال معمم يغلق المايكروفون أثناء سبه للصحابة رضي الله عنهم محرم العراق البحرين السعود,FALSE,NEG,egypt
سامسونج تنافس أبل وتستحوذ على الشركة المطورة لسيرى 1 البحرين الكويت السعودية الإمارات قطر عمان المنامة تكن,FALSE,NEU,msa
8 8 وباقي منتجات كثيره وشروحات لايهيربوتجربة شراء من امازونوموقع كتبخلال هالايام ان شاءلله ننزلهم كلهم,FALSE,POS,gulf
_ 90 كلام سليم,FALSE,POS,msa
قِأّلَ أّحٌدِ أّلَحٌګمَأّء ذّأّتّ مَرةّ أّخَصٌمَګ أّهِ أَّّسيِّبِګ لَأّ َّسخَريِّهِ مَخَطّوِفِّ,TRUE,NEU,msa
أحمد_شفيق رجل الخليج القوي يعود إلى مصر على وقع الأزمة مع السعودية الموجز 86 4,TRUE,NEG,msa
7 لا تيأس الإسلام باقي ولاتبالي راهنت قريش علي نهاية الإسلام في بدر فأتت بخيلائها فباتوا ليلهم في حفرة تحت أقدام النبي محمد,FALSE,POS,msa
"قتلوا وحرقوا وأصابوا واعتقلوا ولاحقوا وطردوا واهانوا وشوهوا كل الشرفاء، كلنا غداً في الشارع احشد ٣٠ أغسطس لإسقاط الانقلاب",FALSE,NEU,msa
السيسي يكلف الوزير بالتدخل السريع بعد مشاهدة تقرير عمرو_أديبللتفاصيل 43 210,FALSE,NEU,msa
الانقلاب يجمع عددا من الفاسدين ليقدمهم لاشتون على انهم المفاوضون من جماعة الاخوان فضائحهم لم ولن تنتهى,TRUE,NEG,msa
10892944 انتي ممحونه انتي انتي تنزلي صور ولاد وتقولي هييييح انتي غوتشي غوتشي غوتشي,TRUE,NEG,egypt
عقبالنا,FALSE,POS,egypt
سامي الجميل هذه الحكومة لا تشبهنا وسننضم إلى المعارضة لبنان 91,FALSE,NEG,levant
_22 الفيديو بتاع فورهاند فيدرر في الجراند سلام يحببك في التنس لو انت مش بتتفرج ما بالك اللي بيحبو التنس زيينا,FALSE,POS,egypt
النائب علي الراشد ليعذرني الشعب الكويتي فقرار اعتزالي الحياة البرلمانية قراراً نهائياً,FALSE,NEG,msa
"بعد الانتخابات الأمريكيه إن لم يلتزم أردوغان بما تم الاتفاق عليه مع بوتين وهو سحب المسلحين من حلب ، فسيتم دكهم تحت التراب",FALSE,NEG,msa
لم يجعل التحالف العربي بقيادة السعوديه صنعاء كحلب والموصل بقصف كل شيءوهو قادر على ذلك ليعرف العرب واليمنيون هدف التحالف اعادة الشرعيه اليمن,FALSE,NEU,msa
فيتو روسي يفشل مشروع القرار الفرنسي بشأن سورية 0الموقع البديل 5806,FALSE,NEU,msa
واتس اب على أندرويد يجلب إمكانية الرسم وإضافة الرموز التعبيرية فوق الصور والفيديو 2 ريال_مدريد برشلونة,FALSE,NEU,msa
استخدام لوحة مفاتيح الكمبيوتر للكتابة على هاتف اندرويد 7 09,FALSE,NEU,msa
أسأل_تويتسو لما ادخل في جوالي على جوجل واكتب مثلا سيرة شخص ما وعلى ويكيبيديا الحرة يحمل ولما اخرج اجده يحمل واسكر جوال يروح تحميل,FALSE,NEG,levant
ماذا_لو_المدارس_مختلطهكل ممنوع مرغوب اذا من البدايه اتعودنا على هالشي ماكان تصير هالمشاكل كلها,FALSE,NEU,gulf
ريال_مدريد_كلوب_امريكا 1 30مكمبيوتر 7جوال 4ضعيف 127رتويت,FALSE,NEU,msa
انطلاق حملة التحصين ضد شلل الأطفال في 13 محافظة يمنية 11,FALSE,NEU,msa
أخبار_الاردن ترامب و ستولتنبرغ يبحثان مستقبل الناتو,FALSE,NEU,msa
مظهر_شاهين ماشوفناش وش واحد من مشايخ السلفيين في ثورة_يناير لأنهم مايقدروش يقفوا على المنصة,TRUE,NEG,egypt
فالنسيا_يسحب_علي_النصر العبوا مع جحفلي فاضي وعنده دوري حاولوا تفوزون عليه عشان تنفك العقده,FALSE,NEG,msa
يعني انا والله فكري هنيك وهني اهلك فيك على المواقف يللي ما فيها معنى الوطنية,TRUE,NEG,msa
اسحبوا الوثيقة الدستورية المشوهة نريد لجنة محايدة تضع ميثاق شرف نلتف حوله جميعاًأولويتنا هى توحيد الصفوف وليس المزيد من الصدام والفوضى,FALSE,NEG,msa
حسبي الله موضفات الضمان_الأجتماعي حائل لااخدمه ولا تواضع وعدم مصداقية كننا نشحدهم ياويلكم من الله عيب وخافوالله,FALSE,NEG,msa
مُتَرجَم خطاب قبول بوب ديلان لجائزة نوبل في الأدب المنصة 126,FALSE,NEU,egypt
إخوان باعو عسكر خانو,TRUE,NEG,egypt
قدمت أسرة التربية الإسلامية محاضرة شيقة بمناسبة ذكرى المولد النبوي الشريف بعنوان تعلمت من الرسول 1,FALSE,POS,msa
الكرامة بدأت في بنغازي باغتيال المشائخ وتبدأ الآن في طرابلس باغتيال المشائخ,FALSE,NEG,msa
جماعة جند_الاقصى الجهادية تنضم الى جبهة_فتح_الشام في سوريا 96 افب,FALSE,NEU,egypt
7_ هيلاري كلنتون لابوج لابو شرفج يالعاهرة تعرفين الارهاب والتطرف وداعش منكم ومن عملائكم ايران والعراق والمجوس لاتستصغرونا عقولنا,TRUE,NEG,gulf
يا استاذ فيصل هل تتوقع ان نراك في سجون الاسد بعد اجتماع موسكو وطهران وتركيا فتنتك بين المسلمين لن تنفعكلاتحسبن الله غافلا,TRUE,NEG,msa
مصر منغيرك ولا حاجة و أنا من غيرها و لا حاجة,FALSE,NEU,egypt
مدونة الملاك التعليمية ادارة الملفات والمجلدات فى ويندوز 02,FALSE,NEU,msa
منحبكجشي طنط عبر عن تضامنو مع المقاومة الفلسطينية قلن ازا خلصو صواريخكن خدو حبيبتي هي صاروخ بس بترخص لعيونكن سوريا سورية,TRUE,POS,levant
اليمين المتطرف يقر بالهزيمة في مارثون الرئاسة بالنمسا,FALSE,NEU,msa
عدن_لنج قائد الحزام الأمني يزور السجن المركزي ويطلع على قضايا المساجين عدن اليمن 18 6,FALSE,NEU,msa
يـاريـت حــد يبعت عنوان مـقــر إذاعــة الـخـوا جات التونسية الجديدة لـ الـدواســة محتاجين دواسة وعجلة وكلافين مواشي وخرفان حـنـجـورية وخالد علي عنده مواهب تـرجـح كـفـتـه في الإذاعـة ههههههههههههههه مشوها راس القرد,TRUE,NEG,egypt
اسلوب جستن بيبر ؟؟؟,FALSE,NEU,msa
من أسباب الحرائق عندنا في مصر 1 الجرد السنوي 2 الميزانية 3 عقب سيجارة 4 ماس كهربائي 5 الجرد السنوي 6 الإهمال 7 الجرد السنوي 8 9 10 19 99 180 الجـــرد السنوي,FALSE,NEG,msa
في الفندق تواجد عدد من قيادات المشترك العادية لمقابلة هيلاري كلنتون ولكن لتأخرها في مقابلة صالح تم الغاء الموعد المحدد العلني,FALSE,NEU,msa
أبل تنتصر على سامسونغ وتربح 120 مليون دولار قضت محكمة الاستئناف الأمريكية بانتصار شركة أبل في إحدى معاركها مع من,FALSE,NEU,msa
2 دى مشكله عموما ف ويندوز 10 كله غيرى النسخه وخليها 8 احسن,FALSE,NEU,egypt
انا عندي اموت ولا اني اريح حد مش عايز يريح نفسه ساعد نفسك هتلاقيني بساعدك,FALSE,NEU,egypt
38 امريكا تحارب مع جيش العراق وروسيا تحارب مع جيش سوريا هل يحاربون عملاءاسرائيل لتثبيت حكم اعداء إسرائيل؟ مصر اليمن لبنان,TRUE,NEG,msa
وبنظرة عينيه يختصر الكلام كل الكلام ولنا عودة سوريا حلب_تباد ستبقى_حلب تمرد_لأجل_حلب 4,FALSE,NEG,levant
73 اردوغان محدثا حيدر العبادي انت لست بمستواي والزم حدك معاه حق,TRUE,NEG,msa
اليمين المتطرف سيحكم الغربوسيعاني المسلمون هناكلكنه سيؤدي إلى تدخل الغرب ضد روسياسلبية السافل اوباما قتلتنا 414,TRUE,NEG,egypt
"الانفلات الأمني الموجود ليس نتيجة لضعف الأمن وحده، ضعف مؤسسات الدولة وتراخيها أدى إلى تمرد على سلطتهاالدولة في خطر ولابد من إعادة السياسة",FALSE,NEG,msa
"اعلان توصيل مشاويرتوصيل طلبات من المطاعم وجميع المحلاتتسعدنا خدمتكم ،، في عنيزة0531031399 عنيزة مشاوير نقل كريم اوبر توصيل",FALSE,NEU,msa
والمصحف مرتضي منصور بيتلكك لميدو زمالك,FALSE,NEG,egypt
لا تأمَننّ الدَّهـرَ فإنـهُ مـا زالَ قِدْمـاً للرِّجـالِ يُـؤدِّبُ وعواقِبُ الأيامِ في غَصَّاتِهـا مَضَضٌ يُـذَلُّ بِهِ الأعزُّ الأنْجَـبْ,FALSE,NEG,msa
1 ضياء_رشوان هو واحد من أسوأ من تولى نقابة_الصحفيين تآمر مبكرا مع العسكر ومهد لهم الأجواء الإعلامية ل الإنقلاب وشارك في قتل,TRUE,NEG,msa
عدلى_منصور مصر أخلصت فى الحرب والسلام سلام المنتصرين وأخلصت للسلام الذي التزم به الطرف الأخر,FALSE,NEU,msa
"ازمات مصر الحقيقية لن تحل بالمتاجرة بالدين ولا بالحديث عن تطبيق الحدود والسياحة الشرعية، بل ببرامج تشريعية وتنفيذية محددة",FALSE,POS,msa
بسمة أمل هدية لعودة الحب لحياتنا,FALSE,POS,msa
23 تدريس البوم بيونسيه الاخير في الجامعات الامريكيه ليش ميدرسون البوم كاظم الساهر لجامعاتنه ؟؟ 8,FALSE,NEG,levant
الحين السمج شلون يسولفون داخل الماي ؟,FALSE,NEU,gulf
هالحين قارون كان في مصر وخسف الله به وبداره الأرض فكيف ظهرت كنوزه في الباحة إلا إن كانت الباحة تابعة لمصر,FALSE,NEG,msa
لا فرق بين هيلاري كلنتون وترامب في مواقفهما المعاديه للإسلام وللعرب والمسلمينلاتنتظروا سياسه معتدله ومنصفه من أمري 579,FALSE,NEG,msa
زوجيٌ هو حبيبّيْ وأمْان قلِبي اللهُم ياخيرالحافظيّن احفظُ لي هذهُ النعّمة,FALSE,POS,msa
بغداد_بوست سوريا اليمن ميدل_إيست_آي لماذا تمول إيران الميليشيات في الوطن العربي؟ 40,FALSE,NEU,msa
_07 تفو عليك ميت على ريال مدريد وهداف الدوري الالماني واسرع مهاجم بالعالم,TRUE,NEG,gulf
هل ستستمر مكافحة الارهاب بالشعارات والأغاني الوطنية ؟ كفى_عبثا واستهانة بأرواح الأبرياء,TRUE,NEG,msa
تدني بعض الصحف الرسمية والحزبية والخاصة إلى مرتبة الصحافة الصفراء الباحثة عن الفضائح والمزكية لمشاعر الانتقام والثأر,FALSE,NEG,msa
حلب أول بلد بالشام خرجعن طاعةالعبيديين سنة462 هـ وأقام الخطبةللسلطان السلجوقي السني والخليفةالعباسي واقتدت بها دمشق بعدذلك ستبقى_حلب,FALSE,NEU,egypt
النفاق_الحمساوي الكيل_بمكيالينوماذا ممكن أن يسمي السلفيون اعتداءات حماس عليهم؟ وبماذا يمكن أن نصف ما تقوم به ق 9,FALSE,NEG,msa
انهيار المنظومة الطبية في شرق حلب نتيجة القصف العنيف من النظام و روسيا و واشنطن تحذر 27 49543,FALSE,NEU,msa
"علموني_كيف_احباحذر تعطي اكثر مما يجب، حتى لاتتحول إنسانيتك واجبات عليك، انت مطالب فيها في كل مره، ولو كان على حساب صحتك، ووقتك، وسعادتك،وحياتك الخاصه",FALSE,NEG,msa
"الوزير كيري لا يمكن لاقتصاد أو لدولة أن تتقدم، إذا كان نصف شعبها مهمش حينما تشارك المرأة في مجتمعها يكون أكثر اس",FALSE,POS,msa
الاهلي_ضمك_دوووري_المحترررفينبورك من ملأ حياته بعمل الخير لأنه أدرك أنها أقصر من أن يضيعها بعمل الشر 28,FALSE,POS,msa
_ جوالي ايفون ٤والله امنيتي اغيره بتكسبين فيني اجر,FALSE,NEU,egypt
اللهم ياكريم انصر اردوغان ومن معه واجعل تركيا كما كانت الدوله العثمانية التي وحدت الامة الاسلامية والتي تجمع المسل 9,FALSE,POS,msa
هو لازم الكل يشيد ويمجد ممثلتكم والا يكون غبي ؟ ريلاكس ما يسوى عليكم هالزعل والله البعض,TRUE,NEG,msa
دعبد المنعم ابو الفتوح يتحدث عن ذكرياته لواقعة المشادة الكلامية بينه وبين الرئيس السادات,FALSE,NEU,msa
الملخص للمناظرة الاولى 3 المناظره_الثانيه كلنتون ترامب هيلاري_كلينتون دونالد_ترامب المناظرة,FALSE,NEU,msa
"وقع أردوغان وبوتين اليوم اتفاقا بشأن إقامة خط أنابيب غاز باسم التيار التركي عبر البحر الأسود، لنقل الغاز الروسي إلى جنوب شر",FALSE,NEU,msa
ميريام فارس تنشر أوّل فيديو لابنها جايدن 61 9,FALSE,NEU,msa
ابارك لكم ولنفسي بفوزي بانتخابات المجلس بواشنطن واعدكم بفوزي بالمناظرة يوم الثلاثاءالقادم بوجودي مع المهابيل الثلاثة ساخر سعودي,TRUE,NEG,msa
ألبوم أيامي_بيك على قناة اليسا ب اليوتيوب 9 4,FALSE,NEU,egypt
_22 ترجع بالسلامة يا نجم الموسم ده تقدر تثبت لكل الناس أن أحمد الشيخ كان مظلوم ومارتن يول معرفش يستفاد من نجم بحجمك بالتوفيق,FALSE,NEU,egypt
انت تصحى الصبح في فيلا مراسى تطلع الشيشية وتمسك الايباد وتكتب الطبقة الفقيرة بتنهار يا ريس مش لاقيين ناكل واحنا بقى نصدقك عادي خالص,TRUE,NEG,egypt
برلمان الشباب اليمني يدين المجزرة السعودية في الصالة الكبرى بالعاصمة صنعاء 25,FALSE,NEU,msa
صورة مرسى على المسجد الأقصى و أغنية السيسى على التلفزيون الإسرائيلى شتان الفارق,TRUE,NEG,msa
كل من يقف ضد مواجهة الإرهاب في مصر إرهابي السادة_المحترمون,FALSE,NEG,msa
استثناء فتح الشام من الاندماج حيلة قذرة لافشال الاندماج اللعبة واضحة و مكشوفة وهم يريدون شيطنة فتح الشام أمام ما يسمى المجتمع الدولي,FALSE,NEG,msa
_ يا طويل العمر ابي جوال 8 لون اسود من امازون هل فيه ولا لاوهل يشتغل بالسعودية ؟ 3 و 4,FALSE,NEU,gulf
شرح تثبيت نظام ويندوز 10 الفورمات نصائح مهمه بعد التثبيت 2017,FALSE,NEU,egypt
"سامح عاشور نقيب المحامين الإخوان المسلمين لا يسيطرون على مفاصل نقابة المحامين، وأنا ضد شطب المحامين الإخوان لأنهم إخوان فقط خليهم بروح أمك جنبك طالما الحكومة راضية عنك دول إرهابيين يابن الوسخة عالصبح إرهابيين لازم تلبس منهم خازوء عشان تعرف إنهم إرهابيين؟",TRUE,NEG,egypt
أنا عارفه بوكيمون أيه ده إلي بيدورو عليه دنا بمسح إيدي في الكنبه عشان مكسله أقوم اغسلها 83,TRUE,NEG,egypt
واشنطن تتوعد بمحاسبة 12 ضابطا سوريا رفيعا نفذوا هجمات على المدنيين في حالة الحجب 615,FALSE,NEU,msa
لافروف يعلن فشل مبادرة حل الأزمة في حلب ويتوعد رابط بديل 5 29,FALSE,NEU,msa
شكرًا دونالد ترامب لاجتهادك العالي وهمتك الواضحة لضمان نجاح هيلاريولأدائك التمثيلي العالي الذي يوضحبرنامجك الانتخابي في الصعود الى الأسفل,TRUE,NEG,msa
بعد قليل ننشر لكم فيديو من ندوة دعلاء الأسواني من ساقية الصاوي بتاريخ 14 6 2012 ويوضح موقف دالأسواني من انتخابات الإعادة الأدمن,FALSE,NEU,msa
شركات الاتصالات مدري وش يبون من اعلاناتهم لاتكوني بطاطا ؟؟ واختاري نوع الخدمة ؟؟ حاولت اربط بين الاثنين عجزت الاتصالات اعلان_ذكي,TRUE,NEG,gulf
هل تعرف معنى اسم الله الصمد ؟ الصمد الذى يُقصد إليه فى قضاء الحوائج الصمد لا يحتاج إلى أحد و يحتاجه كلُ أحد,FALSE,NEU,msa
اقول مساء الخير والا وقتكم مايسمح ؟,FALSE,NEU,egypt
ومن أمارات البلاهة الإخوانية الفرحة بالحديث عن ضعف المعارضة وغياب البديل السياسي مع أن ذلك يستدعي الخوف لأنه يعني انفجارا عشوائيا أخطر,TRUE,NEG,msa
اثنين في هذا الزمن ما يعيشون راعي الضمير ومن يقول الصراحة حقيقه معرض_الكويت_الدولي_للكتاب,FALSE,NEG,egypt
"1 و عليكم السلام اهلا بحضرتك، يرجي عمل محضر بالمطار و ارسال رسالة الي والقسم المختص هيقوم بمساعدتك",FALSE,NEU,egypt
"الجيزة حاميها_حرميها حالة أستاذ بطب طنطا للتحقيق بسبب رأيه على الفيس بوك قرر الدكتور عبد الحكيم عبد الخالق،",TRUE,NEG,egypt
تأكيد المواصفات الرسمية للهاتف نوكيا 1 العامل بنظام أندرويد 391,FALSE,NEU,msa
ريكي مارتن صام صام و افطر ع بصلة,TRUE,NEG,msa
منار الرياض 9 النصر العالمي أول فريق سعودي يلعب مع ريال مدريد في بطولة كأس العالم 38,FALSE,NEU,msa
أمين عام حلف شمال الأطلسي عدد من الضباط الأتراك طلبوا اللجوء في بلدان في الحلف تركيا الناتو السعودية 63 جوال_من,FALSE,NEU,msa
هناك بلاد منعوا فيها المساجد عن الاذان فقامت الكنائس للاذان والصلاة فيها انها فلسطين,FALSE,POS,msa
ضميري الدراسي مسوي من امس,FALSE,NEG,levant
"كان سيصبح حظ مرسي أفضل في الحكم لو لم يكن قد اهتم بقراءة سيرة قائد جماعته حسن البنا، بقدر إهتمامه بقراءة سيرة نيلسون مانديلا",FALSE,NEG,egypt
شاهدمقطع خاص نُهديه لعشّاق الثلوجتابعونا دائماً عبر تطبيق طقس_العرب 97 أمطار السعودية 4,FALSE,NEU,msa
_ الأرجنتين لا تساوي شىء بدون أحسن لاعب في المجرة ليونيل ميسي,FALSE,NEG,msa
_3 حسبي الله ونعم الوكيل فيك يا سيسي يا كلب عميل الصهاينه ربنا يخلص مصر من احتلال العسكري قريب ان شاء الله,TRUE,NEG,egypt
ليبيا الجيش يسيطر على النيروز بعد معارك مع القاعدة 878 69,FALSE,NEU,msa
21 سيدرا طفلة سورية في عمر التاسعة مربية لطفلين رابط الموقع الجديد 7 17632,FALSE,NEU,egypt
تركيا تنفي عقد صفقة سرية مع روسيا حول سوريا 477 0,FALSE,NEU,msa
مبدئي في الحياة وش جانا من السفر غير موت فراس ويا ابوه اضحك واضحكي ما حدش واخد منها حاجة هنيدي,FALSE,POS,egypt
إسرائيل تطلق اسم بيريز على مفاعلها النووي قررت الحكومة الإسرائيلية إطلاق اسم الرئيس الراحل شمعون بيريز على ا 34,FALSE,NEU,msa
بالفيديو ماذا فعلت لميس_الحديدي بعد ان تم تقلديها هي وزوجها عمرو_أديب؟ 8 0,FALSE,NEU,msa
ناااااار اللعبة 99,FALSE,POS,msa
89 مشهور_يستاهل_الشهره الساحر السويسري روجير فيدرر 6,FALSE,POS,egypt
يعنى مش عارف بياكلوا الظباط خرا عشان يجى لهم قلب يكهربوا طفل فى سنة سادسه ابتدائى ولا ايه باسم,FALSE,NEG,egypt
عبد المنعم ابو الفتوح اعداء المصريون فى الخارج والداخل يدبرون مؤامرات لاجهاض ثورة يناير,FALSE,NEG,egypt
1 312 __55 _ انصحك نصيحة صار لك في غرب وقت اذا لماذا لا تستعمل غوغل وتتحقق اذا الغرب لم يعزك فصدق حتى المريخ,TRUE,POS,gulf
وزير الخارجية_الفرنسي إيرولت يؤكد لحجاب ضرورة انفصال المعارضة_السورية عن النصرة 9 3,FALSE,NEU,msa
بييجي يوم كل الأصدقاء يدورولك ظهورهم إلا الصديق الصيني,FALSE,NEG,msa
قبول_الجامعه الدول الاخرى الأولية لأبناء الوطن وهذا الشي معروف هنا عكس الاولية للأجنبي ومجانا بدون فلوس ويتم تقديمه على المواطن,FALSE,POS,egypt
وزير سابق في حكومة الاحتلال مكان النساء في البيت وتربية الأبناء والمطبخ وليس في الخدمة العسكرية 91,FALSE,NEG,msa
عن انك تصاحب باباك ومامتك وتحكيلهم عن كل حاجة من غير ما تخاف منهم لانك واثق انهم هيساعدوك,FALSE,POS,egypt
من العنصرية أن تؤمن أن العربجي مهنة دنيئة عيب على ذقنك يا شيخ,TRUE,NEG,egypt
حبيب ريكي مارتن اصله سوري لابقييين لبعض,FALSE,POS,levant
من اصدارات دار_الصميعيالجامع لأحكام الكفالة والضمانات على المذاهب الأربعةأبي عمار ياسر الدمياطيمجلدانمتوفر ب 45,FALSE,NEU,msa
معرض_الكويت_الدولي_للكتاب مسابقات_صقور_السعد لو_عندك_مليون_ريال صوتوا لسعد السبيعي الله يسعدكم,FALSE,NEU,msa
روسياتريداخراج الثوار والسكان من بلدهم حلب وارسالهم لأدلب لتصفيتهم هناكشرقي حلب سيكون تؤام قروزنيصلف بوتن سيجعله منبوذآبافعاله امام العالم,FALSE,NEG,levant
بلحه_نيته_سوده على لسان دبلوماسية رسالة من تل أبيب لـ السيسي شعب إسرائيل معك 28,TRUE,NEG,egypt
